"","attributes","articleID","record"
"470","TI","9","Psychometric properties of IES-R, short Arabic version in contexts of military violence."
"471","PS","9","Publication Status: Fully Published"
"472","AU","9","Veronese, Guido"
"473","AU","9","Pepe, Alessandro"
"474","AF","9","Veronese, Guido, guido.veronese@unimib.it, University of Milano-Bicocca, Milano, Italy"
"475","AF","9","Pepe, Alessandro, University of Milano-Bicocca, Milano, Italy"
"476","AD","9","Veronese, Guido, Department of Human Sciences ""R. Massa,"" University of Milano-Bicocca, Piazza dell'Ateneo Nuovo 1, 20126, Milano, Italy, guido.veronese@unimib.it"
"477","SO","9","Research on Social Work Practice"
"478","VI","9","23"
"479","IP","9","6"
"480","SD","9","Nov, 2013"
"481","YR","9","2013"
"482","PM","9","Nov, 2013"
"483","PG","9","710-718"
"484","PC","9","9"
"485","SP","9","710"
"486","PU","9","US : Sage Publications"
"487","PN","9","9"
"488","SN","9","1049-7315, Print"
"489","SN","9","1552-7581, Electronic"
"490","DO","9","10.1177/1049731513486360"
"491","LA","9","English"
"492","KP","9","Arabic version"
"493","KP","9","Impact of Event scale"
"494","KP","9","adult population"
"495","KP","9","confirmatory factor analysis"
"496","KP","9","psychometric properties"
"497","KP","9","war contexts"
"498","KP","9","military violence"
"499","KP","9","social workers"
"500","KP","9","PTSD"
"501","SU","9","Experiences (Events); Posttraumatic Stress Disorder; Psychometrics; Rating Scales; Social Workers"
"502","AB","9","Objective: Professional social workers and emergency workers operating in war contexts may develop posttraumatic stress disorder (PTSD) following exposure to traumatic events. Impact of trauma must be accurately assessed by researchers via robust models of measurement. In this article, measurement models for the 13-item Children’s Revised Impact of Event scale (CRIES-13), Arabic version were assessed in an adult population operating in a war context. Method: A sample (N = 218) of in-service adult Palestinian helpers was evaluated using confirmatory factor analysis. Results: Findings supported adoption of a bidimensional model comprising two normally distributed measures labeled intrusion and avoidance as a quantitative screening tool for PTSD in contexts of military violence. Conclusion: The solid psychometric properties of CRIES in an adult population suggest its use as a short version of the Impact of Event scale–Revised (IES), Arabic version (IES-R-13). (PsycINFO Database Record (c) 2014 APA, all rights reserved) (journal abstract)"
"503","MJ","9","Experiences (Events); Posttraumatic Stress Disorder; Psychometrics; Rating Scales; Social Workers"
"504","MN","9","Factor Analysis; Military Psychology; Population; War"
"505","CL","9","Health Psychology Testing (2226)"
"506","CL","9","Neuroses & Anxiety Disorders (3215)"
"507","PO","9","Human (10)"
"508","PO","9","Male (30)"
"509","PO","9","Female (40)"
"510","LO","9","Palestine"
"511","AG","9","Adulthood (18 yrs & older) (300)"
"512","AG","9","Young Adulthood (18-29 yrs) (320)"
"513","AG","9","Thirties (30-39 yrs) (340)"
"514","AG","9","Middle Age (40-64 yrs) (360)"
"515","TM","9","Impact of Event scale-Chinese Version"
"516","TM","9","Children’s Revised Impact of Event scale-13-Revised-Chinese Version"
"517","TM","9","Impact Of Event Scale-Arabic Version"
"518","GR","9","Sponsor: FSE ‘‘Dote Ricercatore""; Other Details: A program of the Lombardy Region.; Recipients: Veronese, Guido"
"519","MD","9","Empirical Study"
"520","MD","9","Interview"
"521","MD","9","Quantitative Study"
"522","PT","9","Journal"
"523","PT","9","Peer Reviewed Journal"
"524","AT","9","Journal Article"
"525","MT","9","Electronic"
"526","RD","9","20140526"
"527","AN","9","2013-36131-012"
"528","FR","9","70"
"529","CP","9","The Author(s). 2013"
"530","UR","9","http://proxy.lib.umich.edu/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=psyh&AN=2013-36131-012&site=ehost-live&scope=site"
"531","TI","10","Predicting turnover: Validating the Intent to Leave Child Welfare Scale."
"532","PS","10","Publication Status: Fully Published"
"533","AU","10","Auerbach, Charles"
"534","AU","10","Schudrich, Wendy Zeitlin"
"535","AU","10","Lawrence, Catherine K."
"536","AU","10","Claiborne, Nancy"
"537","AU","10","McGowan, Brenda G."
"538","AF","10","Auerbach, Charles, auerbach@yu.edu, Yeshiva University, New York, NY, US"
"539","AF","10","Schudrich, Wendy Zeitlin, Yeshiva University, New York, NY, US"
"540","AF","10","Lawrence, Catherine K., University at Albany, New York, NY, US"
"541","AF","10","Claiborne, Nancy, University at Albany, New York, NY, US"
"542","AF","10","McGowan, Brenda G., Fordham University, New York, NY, US"
"543","AD","10","Auerbach, Charles, Yeshiva University, 2495 Amsterdam Avenue, New York, NY, US, 10033, auerbach@yu.edu"
"544","SO","10","Research on Social Work Practice"
"545","VI","10","24"
"546","IP","10","3"
"547","SD","10","May, 2014"
"548","YR","10","2014"
"549","PM","10","May, 2014"
"550","PG","10","349-355"
"551","PC","10","7"
"552","SP","10","349"
"553","PU","10","US : Sage Publications"
"554","PN","10","7"
"555","SN","10","1049-7315, Print"
"556","SN","10","1552-7581, Electronic"
"557","DO","10","10.1177/1049731513494021"
"558","LA","10","English"
"559","KP","10","child welfare personnel turnover"
"560","KP","10","prediction"
"561","KP","10","Intent to Leave Child Welfare Scale"
"562","KP","10","child welfare workers"
"563","KP","10","psychometrics"
"564","KP","10","test validity"
"565","KP","10","test reliability"
"566","SU","10","Child Welfare; Employee Turnover; Employment Tests; Professional Personnel; Test Validity"
"567","AB","10","A number of proxies have been used in child welfare workforce research to represent actual turnover; however, there have been no psychometric studies to validate a scale specifically designed for this purpose. The Intent to Leave Child Welfare Scale is a proxy for actual turnover that measures workers’ intention to leave. This scale was validated in the current study by a CFA. The resulting factors were compared to actual turnover. Nearly two in three workers who indicated that they had considered looking for a job in the past year actually left their agencies (60.0%). A confirmatory factor analysis was conducted to determine the validity of the Intent to Leave Child Welfare Scale. The best fitting model consisted of three factors with acceptable fit statistics (X 2 = 28.6, p = 0.04; RMSEA = 0.05, 90% RMSEA CI = 0.01-0.08; CFI = 0.99; TLI = 0.98). Identified latent factors included “thinking,” which included observed variables related to workers thinking about leaving their current jobs; “looking,” which included observed variables related to workers searching for a new job; and “acting,” which included observed variables related to workers actually taking physical steps to seek a new job. Once a good fitting model was identified, binary logistic regression was conducted to determine odds ratios to predict who actually left their agencies. Each of the identified latent factors was significantly predictive of actual leaving (thinking: OR = 1.24, p = 0.00; looking: OR = 1.25, p = 0.00; acting: OR = 1.28, p = 0.01). (PsycINFO Database Record (c) 2014 APA, all rights reserved) (journal abstract)"
"568","MJ","10","Child Welfare; Employee Turnover; Employment Tests; Professional Personnel; Test Validity"
"569","MN","10","Occupational Interest Measures; Psychometrics; Test Reliability"
"570","CL","10","Occupational & Employment Testing (2228)"
"571","CL","10","Personnel Attitudes & Job Satisfaction (3650)"
"572","PO","10","Human (10)"
"573","PO","10","Male (30)"
"574","PO","10","Female (40)"
"575","LO","10","US"
"576","AG","10","Adulthood (18 yrs & older) (300)"
"577","TM","10","Intent to Leave Child Welfare Scale"
"578","TM","10","Organizational Withdrawal Scale"
"579","TM","10","Staying or Leaving Index"
"580","TM","10","Pencil-and-Paper Survey"
"581","TM","10","Job Interviews"
"582","TM","10","Work Environment Scale"
"583","GR","10","Sponsor: US Children’s Bureau, US; Recipients: No recipient indicated"
"584","MD","10","Empirical Study"
"585","MD","10","Longitudinal Study"
"586","MD","10","Interview"
"587","MD","10","Quantitative Study"
"588","PT","10","Journal"
"589","PT","10","Peer Reviewed Journal"
"590","AT","10","Journal Article"
"591","MT","10","Electronic"
"592","RD","10","20140922"
"593","AN","10","2014-19991-007"
"594","CP","10","The Author(s). 2013"
"595","UR","10","http://proxy.lib.umich.edu/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=psyh&AN=2014-19991-007&site=ehost-live&scope=site"
"596","TI","11","Measuring the Transgression-Related Interpersonal Motivations Inventory in marital relationships: Forgiveness in the Chinese context (C-TRIM)."
"597","PS","11","Publication Status: Fully Published"
"598","AU","11","Wong, Lai Cheung"
"599","AU","11","Chu, Amanda M. Y."
"600","AU","11","Chan, Cecilia L. W."
"601","AF","11","Wong, Lai Cheung, wong0622@hku.hk, Department of Social Work & Social Administration, University of Hong Kong, Hong Kong, China"
"602","AF","11","Chu, Amanda M. Y., Department of Management Sciences, City University of Hong Kong, Hong Kong, China"
"603","AF","11","Chan, Cecilia L. W., Department of Social Work & Social Administration, University of Hong Kong, Hong Kong, China"
"604","AD","11","Wong, Lai Cheung, Department of Social Work & Social Administration, University of Hong Kong, Pokfulam Road, Hong Kong, China, wong0622@hku.hk"
"605","SO","11","Research on Social Work Practice"
"606","VI","11","24"
"607","IP","11","3"
"608","SD","11","May, 2014"
"609","YR","11","2014"
"610","PM","11","May, 2014"
"611","PG","11","356-363"
"612","PC","11","8"
"613","SP","11","356"
"614","PU","11","US : Sage Publications"
"615","PN","11","8"
"616","SN","11","1049-7315, Print"
"617","SN","11","1552-7581, Electronic"
"618","DO","11","10.1177/1049731513498622"
"619","LA","11","English"
"620","KP","11","Transgression Related Interpersonal Motivations Inventory"
"621","KP","11","marital relationships: forgiveness"
"622","KP","11","Chinese context"
"623","KP","11","psychometrics"
"624","KP","11","test validity"
"625","KP","11","test reliability"
"626","SU","11","Marital Relations; Motivation; Psychometrics; Test Reliability; Test Validity"
"627","AB","11","Objective: Because forgiveness is an important aspect of studies in marital relationships, there is a need for a culturally relevant measure of forgiveness for Chinese couples. This study aims to validate the Transgression-related Interpersonal Motivations Inventory in marital relationships within a Chinese context (C-TRIM). Method: Data were collected from 665 married individuals in Hong Kong who completed a self-administered questionnaire. Results: It is suggested that C-TRIM is a one-factor scale consisting of 12 items. It is also found that C-TRIM and benevolence are two distinct dimensions in measuring forgiveness in a marriage. C-TRIM represents negative forgiveness, whereas benevolence refers to positive forgiveness. Conclusion: C-TRIM demonstrates to be a valid and reliable scale with which to assess the forgiveness level of individuals toward their offending partner in Chinese communities. (PsycINFO Database Record (c) 2014 APA, all rights reserved) (journal abstract)"
"628","MJ","11","Marital Relations; Motivation; Psychometrics; Test Reliability; Test Validity"
"629","MN","11","Chinese Cultural Groups; Forgiveness"
"630","CL","11","Tests & Testing (2220)"
"631","CL","11","Marriage & Family (2950)"
"632","PO","11","Animal (20)"
"633","PO","11","Male (30)"
"634","PO","11","Female (40)"
"635","LO","11","Hong Kong"
"636","AG","11","Adulthood (18 yrs & older) (300)"
"637","AG","11","Young Adulthood (18-29 yrs) (320)"
"638","AG","11","Thirties (30-39 yrs) (340)"
"639","AG","11","Middle Age (40-64 yrs) (360)"
"640","TM","11","Relationship Trust Scale"
"641","TM","11","Kansas Marital Satisfaction Scale"
"642","TM","11","Transgression-Related Interpersonal Motivations Inventory in Marital Relationships-Chinese Version"
"643","TM","11","Benevolence Scale"
"644","TM","11","Avoidance and Revenge Scale"
"645","TM","11","Self Administered Questionnaire"
"646","TM","11","Dyadic Adjustment Scale DOI: 10.1037/t02175-000"
"647","MD","11","Empirical Study"
"648","MD","11","Quantitative Study"
"649","PT","11","Journal"
"650","PT","11","Peer Reviewed Journal"
"651","AT","11","Journal Article"
"652","MT","11","Electronic"
"653","RD","11","20140922"
"654","AN","11","2014-19991-008"
"655","CP","11","The Author(s). 2013"
"656","UR","11","http://proxy.lib.umich.edu/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=psyh&AN=2014-19991-008&site=ehost-live&scope=site"
"657","TI","12","Psychometric evaluation of the Chinese Virtues Questionnaire."
"658","PS","12","Publication Status: Fully Published"
"659","AU","12","Duan, Wenjie"
"660","AU","12","Ho, Samuel M. Y."
"661","AU","12","Bai, Yu"
"662","AU","12","Tang, Xiaoqing"
"663","AF","12","Duan, Wenjie, wjtuan@gmail.com, Department of Cross-culture and Psychology Research, Cultural Development Research Institute in Chongqing Municipality, Chongqing, China"
"664","AF","12","Ho, Samuel M. Y., Department of Applied Social Studies, City University of Hong Kong, Hong Kong, China"
